id_property,name,path,stars,address,country,city,latitude,longitude,rating,subratings,trip_types
167,H10 Lanzarote Princess,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580268.jpg,4,"MACIOT,S/N  ",es,YAIZA,28.8649,-13.825598,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""12"",""localized_name"":""Business""},{""name"":""couples"",""value"":""1797"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""66"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""1319"",""localized_name"":""Family""},{""name"":""friends"",""value"":""292"",""localized_name"":""Friends getaway""}]"
168,El Guarapo,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580124.jpg,3,"TABAYBAS,10  ",es,COSTA TEGUISE,28.995755,-13.495294,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""3"",""localized_name"":""Business""},{""name"":""couples"",""value"":""206"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""13"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""72"",""localized_name"":""Family""},{""name"":""friends"",""value"":""31"",""localized_name"":""Friends getaway""}]"
169,Nazaret Mansion,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580678.jpg,3,"AV. ISLAS CANARIAS,S/N  ",es,COSTA TEGUISE,28.996822,-13.492131,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""2"",""localized_name"":""Business""},{""name"":""couples"",""value"":""189"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""14"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""78"",""localized_name"":""Family""},{""name"":""friends"",""value"":""38"",""localized_name"":""Friends getaway""}]"
170,Rio Playa Blanca,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580121.jpg,4,"PARCELA 24 P.P MONTAÑA ROJA,  ",es,YAIZA,28.862946,-13.841848,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""4"",""localized_name"":""Business""},{""name"":""couples"",""value"":""379"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""18"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""514"",""localized_name"":""Family""},{""name"":""friends"",""value"":""86"",""localized_name"":""Friends getaway""}]"
171,Los Gracioseros,https://d3ony5rmo3oa45.cloudfront.net/big/7633/7633827.jpg,1,"El Ancla, 14",es,PUERTO DEL CARMEN,28.922842,-13.64954,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""1"",""localized_name"":""Business""},{""name"":""couples"",""value"":""120"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""5"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""55"",""localized_name"":""Family""},{""name"":""friends"",""value"":""30"",""localized_name"":""Friends getaway""}]"
172,H10 Rubicon Palace,https://d3ony5rmo3oa45.cloudfront.net/big/5624/5624947.jpg,5,"MONTAÑA ROJA. PARCELA 100,  ",es,YAIZA,28.862697,-13.857239,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""21"",""localized_name"":""Business""},{""name"":""couples"",""value"":""2672"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""74"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""2464"",""localized_name"":""Family""},{""name"":""friends"",""value"":""393"",""localized_name"":""Friends getaway""}]"
173,Moraña,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580763.jpg,2,"Guanapay, 2",es,PUERTO DEL CARMEN,28.9215451,-13.6623949,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""73"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""27"",""localized_name"":""Family""},{""name"":""friends"",""value"":""22"",""localized_name"":""Friends getaway""}]"
174,Casa del Embajador,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580429.jpg,4,"LA TEGALA,56  ",es,PLAYA BLANCA YAIZA,28.862161,-13.827235,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_location"",""value"":""5.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_cleanliness"",""value"":""5.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""67"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""3"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""5"",""localized_name"":""Family""},{""name"":""friends"",""value"":""2"",""localized_name"":""Friends getaway""}]"
175,Princesa Yaiza Suite Hotel Resort,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580813.jpg,5,"Avenida de Papagayo, 22",es,PLAYA BLANCA,28.86364,-13.823032,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_location"",""value"":""5.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""26"",""localized_name"":""Business""},{""name"":""couples"",""value"":""1155"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""19"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""1152"",""localized_name"":""Family""},{""name"":""friends"",""value"":""95"",""localized_name"":""Friends getaway""}]"
176,Sandos Papagayo Beach Resort,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580845.jpg,4,"Las Acacias,6  ",es,PLAYA BLANCA,28.858992,-13.798651,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""14"",""localized_name"":""Business""},{""name"":""couples"",""value"":""2170"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""55"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""1815"",""localized_name"":""Family""},{""name"":""friends"",""value"":""282"",""localized_name"":""Friends getaway""}]"
177,La isla y el mar Hotel Boutique,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580610.jpg,4,"REINA SOFIA,23  ",es,PUERTO DEL CARMEN,28.924545,-13.674031,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_room"",""value"":""5.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_cleanliness"",""value"":""5.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""1"",""localized_name"":""Business""},{""name"":""couples"",""value"":""46"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""5"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""9"",""localized_name"":""Family""},{""name"":""friends"",""value"":""5"",""localized_name"":""Friends getaway""}]"
178,Playa Limones,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580668.jpg,3,"AVDA ARCHIPIELAGO,2  ",es,PLAYA BLANCA,28.859876,-13.84072,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""92"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""2"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""46"",""localized_name"":""Family""},{""name"":""friends"",""value"":""10"",""localized_name"":""Friends getaway""}]"
179,Hotel THe Mirador Papagayo,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580695.jpg,4,"LAS PALMAS,5  ",es,SAN MARCIAL DEL RUBICÓN,28.858444,-13.804158,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""9"",""localized_name"":""Business""},{""name"":""couples"",""value"":""1099"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""82"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""661"",""localized_name"":""Family""},{""name"":""friends"",""value"":""141"",""localized_name"":""Friends getaway""}]"
180,Blue Sea Costa Bastian,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580892.jpg,4,"DE LAS PALMERAS,20  ",es,COSTA TEGUISE,28.991636,-13.504859,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_location"",""value"":""3.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""374"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""41"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""350"",""localized_name"":""Family""},{""name"":""friends"",""value"":""81"",""localized_name"":""Friends getaway""}]"
181,Costa Sal,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580872.jpg,4,"AGONAL,16  ",es,PUERTO DEL CARMEN,28.93368362,-13.62453148,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""604"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""21"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""613"",""localized_name"":""Family""},{""name"":""friends"",""value"":""130"",""localized_name"":""Friends getaway""}]"
182,Villas Alondras,https://d3ony5rmo3oa45.cloudfront.net/big/5581/5581055.jpg,0,"C/ Los Volcanes, 16,  ",es,PUERTO DEL CARMEN,28.92716816,-13.67423147,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""1"",""localized_name"":""Business""},{""name"":""couples"",""value"":""55"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""128"",""localized_name"":""Family""},{""name"":""friends"",""value"":""31"",""localized_name"":""Friends getaway""}]"
183,Marconfort Atlantic Gardens,https://d3ony5rmo3oa45.cloudfront.net/big/5580/5580974.jpg,3,"EL HIERRO,1  ",es,PLAYA BLANCA,28.862527,-13.847019,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""1"",""localized_name"":""Business""},{""name"":""couples"",""value"":""587"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""10"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""48"",""localized_name"":""Family""},{""name"":""friends"",""value"":""62"",""localized_name"":""Friends getaway""}]"
